town,business_name,phone,address,website
"Newcastle upon Tyne","Malone Window Cleaning","07393 857762","",""
"Newcastle upon Tyne","Exterior Cleans North East","07557 175228","Kings Park","https://www.exteriorcleansnortheast.co.uk/"
"Newcastle upon Tyne","Rob Gibson Window Cleaning and Jet Washing","07985 697463","104 Whitley Rd",""
"Newcastle upon Tyne","Seeclearlee Commercial & Domestic Window Cleaning","07708 565700","36 Victoria Rd E","http://www.seeclearlee.co.uk/"
"Newcastle upon Tyne","ASA Window Cleaning","07720 385970","17 Willowtree Ave","http://asawindowcleaning.co.uk/"
"Newcastle upon Tyne","Glen Window Cleaning Ltd","07720 250827","35 The Dr","http://glenwindowcleaning.co.uk/"
"Newcastle upon Tyne","Kings and Queens Window Cleaning","07719 939625","12 Sea View Park","http://www.kingsandqueenswindowcleaning.co.uk/"
"Newcastle upon Tyne","Linden Cleaning Services","07940 508167","22 St Lawrence Cl","http://www.lindencleaningservices.co.uk/"
"Newcastle upon Tyne","Johns jetwashing and gutter cleaning","07434 870681","42 Crossley Terrace",""
"Newcastle upon Tyne","ABC Cleaning Services","07544 422245","20 Grange Rd","https://abccleaningservices.co.uk/"
"Newcastle upon Tyne","Dm exterior clean","07596 271538","Meadow Dr","https://www.dmexteriorclean.co.uk/"
"Newcastle upon Tyne","Jb window cleaning","07599 942294","110 Ridley Ave",""
"Newcastle upon Tyne","Top to Bottom cleaning services","07310 337364","27 Hillside Ave",""
"Newcastle upon Tyne","Crystal View Professional Window Cleaning & Property Maintenance","07426 822498","120 Holly Hill Gardens W","https://crystalviewwindowcleaning.uk/"
"Newcastle upon Tyne","Riley’s Window Cleaning Services","07793 864679","23 Bristol Dr",""
"Newcastle upon Tyne","Hexham Window Cleaning Services","07773 910460","9 Bondgate Cl","http://www.hexhamwindowcleaning.co.uk/"
"Newcastle upon Tyne","Baxter's Exterior Cleaning Ltd (Hexham)","07754 449702","Meadow Barn","https://baxtersexteriorcleaning.co.uk/"
"Newcastle upon Tyne","g white window cleaning solutions","07805 202973","27 Percy Lonnen",""
"Newcastle upon Tyne","Belgravia Cleaning Services","07944 850114","","http://www.belgraviacleaningservices.co.uk/"
"Newcastle upon Tyne","Apollo Window Cleaners","07952 014063","9 Mabel St",""
"Newcastle upon Tyne","MR WISHY WASHY WINDOW CLEANERS","07399 889066","Milvain Cl",""
"Newcastle upon Tyne","Prime stay cleaning Tyne and Wear","07528 816407","Briarsyde",""
"Newcastle upon Tyne","Royale Window Cleaners","07712 586386","20 Barrington Dr","http://www.royalewindowcleaners.co.uk/"
"Newcastle upon Tyne","Anna Cleaning","07975 883830","Dean St","https://www.annacleanings.co.uk/"
"Newcastle upon Tyne","Fawcett Window Cleaning","07741 493209","Grantham St","http://www.fawcettcleaning.co.uk/"
"Newcastle upon Tyne","Sophies Cleaning Company","07762 469165","4 Nunnywick Way","http://www.sophiescleaningcompany.co.uk/"
"Newcastle upon Tyne","Williamson Window Cleaning","07525 812880","1 Victoria Terrace","https://www.williamsonwindowcleaning.co.uk/"
"Newcastle upon Tyne","DABB Window Cleaning LTD","07824 656166","St Bede Ave","https://dabbcs.co.uk/"
"Newcastle upon Tyne","Crystal Clean Services","07415 085860","",""
"Newcastle upon Tyne","Matty Donnelly & Son Window Cleaner","07979 214877","31 Hackwood Park",""
"Newcastle upon Tyne","4 Seasons Professional Cleaning Services","07940 562969","4 Augur Terrace","https://www.4seasons.me.uk/"
"Brighton and Hove","Brighton Window and Gutter Cleaning","07872 513023","42 Payne Ave","https://brightonwindowandguttercleaning.co.uk/"
"Brighton and Hove","Albion Window Cleaning Ltd","07702 113360","Unit 4 Freemans Road Southern Cross Workshops","http://www.albionwindowcleaning.co.uk/"
"Brighton and Hove","Yeates window cleaning","07414 996636","39, Murison House, Clermont Terrace","https://yeateswindowcleaning.com/"
"Brighton and Hove","Aquaclean","07917 443751","230 Dyke Rd","http://www.windowcleaningservices.me.uk/"
"Brighton and Hove","StewartsCleaningCo","07717 756327","126 Nevill Ave","https://www.stewartscleaningco.co.uk/"
"Brighton and Hove","Pure Effect Window & Gutter Cleaning ,Hove","07787 945945","The Knoll Business Centre, 325-327 Old Shoreham Rd","https://www.pure-effect.co.uk/window-cleaning-hove/"
"Brighton and Hove","Shark - gutter and window cleaning - Hove","07842 624307","Unit 7, Hove Business Centre, Fonthill Rd","http://www.sharkservices.co.uk/"
"Brighton and Hove","Hove Beach Window Cleaning","07766 013585","","https://www.hbwindowcleaning.co.uk/"
"Brighton and Hove","Gutter Guys","07597 700105","16 Hangleton Way","http://www.gutterguysbrighton.co.uk/"
"Brighton and Hove","New Leaf Window Cleaning","07530 222633","31 Rugby Pl","http://www.newleafwindowcleaning.co.uk/"
"Brighton and Hove","FoxJet Exterior Cleaning","07392 711200","1 Welbeck Ave","http://www.foxjetexteriorcleaning.co.uk/"
"Brighton and Hove","Bright 'n' Tidy Pure Water Window Cleaning","07581 041643","103 Rotherfield Cres",""
"Brighton and Hove","H&O Exterior Cleaning","07541 765717","","https://hnoservices.co.uk/"
"Brighton and Hove","Divine Shine Ltd","07836 776398","73 Downland Ave","https://www.divineshine.co.uk/"
"Brighton and Hove","Nicholson Cleaning Brighton Ltd","07465 991314","85 Preston St","https://nicholsoncleaning.com/contact-us/"
"Brighton and Hove","P.S Services","07796 896055","72 St Andrew's Rd","http://psservice.co.uk/"
"Brighton and Hove","A Glass Act Window Cleaning Ltd","07926 992774","Clarendon Rd","http://www.aglassactwindowcleaning.co.uk/"
"Brighton and Hove","Brighton Housekeeping Ltd","07887 479221","15 West St","https://brightonhousekeeping.co.uk/"
"Brighton and Hove","Bright N Shine Bin Company - Wheelie Bin Cleaning Specialists and Exterior Property Cleaning","07543 708015","285 Mile Oak Rd","http://www.bright-n-shine.com/"
"Brighton and Hove","PRO Clean Brighton","07492 918909","","https://www.proclean-brighton.com/"
"Brighton and Hove","Twenty / 20 Window Cleaning","07585 807671","Ambleside Ave","https://www.facebook.com/Twenty-20-Window-Cleaning-566115453519676/"
"Brighton and Hove","JK Window Cleaning","07927 405475","39 Hardwick Rd",""
"Brighton and Hove","Beedazzled!","07906 270881","16 Cranleigh Ave","http://beedazzled.buzz/"
"Brighton and Hove","JCS Cleaning Brighton","07766 147917","16 Blatchington Rd",""
"Brighton and Hove","Maid in Time End Of Tenancy Cleaning Hove","07761 419008","50 New Church Rd","http://www.maidintime.co.uk/"
"Brighton and Hove","Albion Commercial Cleaning Ltd","07757 057817","14 Bamford Cl",""
"Brighton and Hove","Mo's Cleaning Services","07926 040078","Flat 14, 33-34 Vernon Terrace","https://sitelift.site/moscleaningservices/"
"Brighton and Hove","Southcoast Cleaning","07776 177763","2 Hillside","http://www.southcoastcleaning.co.uk/"
"Brighton and Hove","Stellar Cleaning Services","07951 865427","Hereford Court, 61 The Drive","http://www.stellartenancycleaning.co.uk/"
"Brighton and Hove","BrightonUp Window Cleaning","07407 632263","17 Foxdown Rd","http://www.brightonupwindowcleaning.co.uk/"
"Brighton and Hove","Sussex Window Cleaning","07875 709567","42 Westbrook",""
"Brighton and Hove","Easy Clean Sussex Ltd","07548 420176","23 Coombe Terrace","https://www.easycleansussex.co.uk/"
"Brighton and Hove","Gk Cleaning Solutions","07758 954387","255 Selsfield Dr","http://www.gkcleaningsolutions.co.uk/"
"Brighton and Hove","Clean Fresh Brighton","07488 899906","Windlesham House, Windlesham Rd",""
"Brighton and Hove","Clear The Gutters","07787 258139","17 Coleman St","http://www.clearthegutters.co.uk/"
"Brighton and Hove","Seb-services Ltd","07463 280108","27 George St","http://seb-services-brighton.co.uk/"
"Brighton and Hove","Hanover Window Cleaning","07584 303757","323b Queens Park Rd",""
"Sunderland","Ksidney window cleaning","07849 106608","43 General Havelock Rd","https://www.facebook.com/share/18r9P5jTkZ/?mibextid=wwXIfr"
"Sunderland","Smiths Window Cleaning","07379 488072","10 Riversdale Terrace",""
"Sunderland","S D Cleaning","07925 755244","90 Eversley Cres",""
"Sunderland","Buddys Cleaning Services LTD","07415 176820","","https://buddyscleaning.co.uk/"
"Sunderland","C.L Burroughs Window Cleaning","07972 815647","",""
"Sunderland","Johnson window cleaning services","07758 605132","589 Hylton Rd",""
"Sunderland","Clean View North East","07715 460164","Marsden Ln",""
"Sunderland","Extreme Clean","07876 702066","38C Lindisfarne Ct","http://www.extreme-clean.co.uk/"
"Sunderland","Young & son’s window cleaning services","07590 403723","33 Cullercoats Rd",""
"Sunderland","TGS exterior cleaning","07903 615244","12c Enterprise Ct","http://www.tgsec.uk/"
"Sunderland","Marquise Cleaning & Ironing","07908 129909","75 Corning road, Alexandra park","http://www.marquisecleaning.co.uk/"
"Sunderland","R. Burroughs Window Cleaning","07720 213638","",""
"Sunderland","High Reach Cleaning Services","07838 707671","170 Priors Grange",""
"Sunderland","Pioneer Window Cleaning Specialists","07958 355334","37 Wycliffe Rd","http://www.pioneerwindowcleaning.co.uk/"
"Sunderland","Deluxe Windows and Doors","07933 700792","","http://www.deluxewindowsanddoors.co.uk/"
"Sunderland","Meanie Clean","07415 297977","",""
"Sunderland","Powerhoux Cleaning & Real Estate LTD","07766 844081","76 Cairo St",""
"Sunderland","Eden Cleaning Services","07814 902130","Yoden Way",""
"Sunderland","BUSYBEES CLEANING SERVICES","07967 139781","10 Tweed Cl",""
"Sunderland","Easy Cleaning Solutions County Durham","07949 114943","58 Pine St","http://ecscd.co.uk/"
"Sunderland","Northern Power Clean","07815 935580","34 Hillcrest Pl","http://www.northern-powerclean.co.uk/"
"Sunderland","ab window cleaning","07746 421690","",""
"Sunderland","Sparkle and Shine Mobile Valeting & Driveway Cleaning","07506 474144","113 Holborn Rd","http://www.sparklemobilevaleting.com/"
"Sunderland","RMS cleaning","07779 347108","52 Cleveland Pl",""
"Sunderland","J&C window cleaning","07464 425112","",""
"Sunderland","mm window cleaning","07398 926331","22 Church St",""
"Plymouth","A.G'S Reach & wash window cleaning services","07791 967128","58 Tailyour Rd","https://agswindowcleaning.co.uk/"
"Plymouth","Your Cleaner Windows","07898 362881","22 Swinburne Gardens","http://www.yourcleanerwindows.co.uk/"
"Plymouth","Millers cleaning specialist","07704 485925","15 St Barnabas Terrace","http://www.millers-cleaning.co.uk/"
"Plymouth","Sparkles Window Cleaning","07761 710592","71 Old Laira Rd",""
"Plymouth","Louie & son window cleaning","07846 701030","71 Abbotsbury Way",""
"Plymouth","IMAGE Window Cleaners","07813 027534","363 Blandford Rd",""
"Plymouth","T.s.w window cleaning","07477 763637","32 Kelly Cl","https://tswwindowcleaning.co.uk/"
"Plymouth","All Clear Window Cleaning","07904 663835","5 Woodland Dr","http://www.allclearplymouth.co.uk/"
"Plymouth","Plymouth Hose Window Cleaners","07751 234446","Wembury Park Rd",""
"Plymouth","VGC window cleaning services","07540 473499","19 Brunswick Place",""
"Plymouth","Clean Gutter Plymouth","07305 970731","","http://www.guttercleaninginplymouth.co.uk/"
"Plymouth","PH Window Cleaners","07884 695722","1 Holmer Down",""
"Plymouth","PL9 Window and Gutter Cleaning Services","07794 738066","Coscombe Circus, Saltram meadows","http://pl9windowcleaning.co.uk/"
"Plymouth","Sunshine Window Cleaning","07515 686443","15 Carbis Cl",""
"Plymouth","Blue Skies Window Cleaning","07840 936212","1 Cecil Ave","https://www.facebook.com/blueskieswindowcleaningPlymouth/"
"Plymouth","Brightside SW","07525 757414","Unit 7, Seaton Business Park, 36 William Prance Rd","https://brightsidesw.com/"
"Plymouth","Wash this Space","07958 779825","32 Peverell Terrace",""
"Plymouth","Devon and cornwall cleaning services","07572 326825","500 crow hill road","https://devonandcornwallcleaningservices.co.uk/"
"Plymouth","Drake Cleaning Services","07802 458641","25 Duloe Gardens",""
"Plymouth","Seamoor Window Cleaning Services","07931 402446","123 Langdale Gardens","https://sites.google.com/view/smwindowcleaning"
"Plymouth","JJC exterior clean","07712 572407","Westfield",""
"Plymouth","Southwest Cleaning Group","07957 136518","","http://www.southwestcleaninggroup.co.uk/"
"Plymouth","Supreme Window Cleaning Services","07582 906845","59 Howard Rd",""
"Plymouth","Totally Guttered Ltd","07467 297363","48 Hallerton Cl","http://www.totallygutteredsouthwest.co.uk/"
"Plymouth","TAMAR CLEAN SW","07572 760141","","https://www.tamarcleansw.co.uk/"
"Plymouth","Saltash Window Cleaning","07794 792521","5 Sarum Cl",""
"Plymouth","Tamar Window Cleaning","07885 506968","5 Lander Rd","http://www.tamarwindowcleaning.co.uk/"
"Plymouth","OCD Cleaning Services SW LTD","07799 599844","","http://www.ocdcleaningservicesplymouth.co.uk/"
"Plymouth","Perfect&Shine Solutions","07767 261179","","https://www.perfectandshine.com/"
"Plymouth","Outer Clean","07598 317208","Industrial Estate, Unit 19 Plymouth Rd","http://www.outerclean.com/"
"Plymouth","Pro Clean Plymouth","07546 721278","Norris Dr",""
"Plymouth","Evershine","07951 471472","St Levan Rd",""
"Plymouth","Magic Cleans","07355 546196","Harwell St","https://www.magiccleans.co.uk/"
"Plymouth","Reach & Wash","07523 975591","3 Cypress Cl",""
"Plymouth","HouseWash pro","07960 890367","3 Tyndale Cl",""
"Plymouth","Perfect And Shine Cleaning Services-Exeter","07717 161197","","https://www.perfectandshine.com/"
"Plymouth","Brilliant Exterior Cleaning","07544 833184","25 The Chase","http://www.cleanbrilliant.co.uk/"
"Plymouth","Cleanforce Plymouth Ltd","07813 388205","39 Holly Ct","https://www.cleanforce-ltd.co.uk/"
"Stoke-on-Trent","BH Exterior cleaning services","07724 379100","Smithyfield Rd","http://bhexteriorcleaningservices.co.uk/"
"Stoke-on-Trent","A.dam good clean","07742 916242","10 Redman Grove","https://www.a-dam-good-clean.com/"
"Stoke-on-Trent","Miles Cleaner Ltd","07904 123269","Dace Grove","http://www.milescleaner.co.uk/"
"Stoke-on-Trent","LB Window Cleaning & Sons LTD","07581 062711","82 Churchill Rd","http://www.lbwindowcleaning.com/"
"Stoke-on-Trent","JS External Cleaning","07910 140996","113 Chillington Way","https://www.facebook.com/share/17YeQ23mnJ/?mibextid=wwXIfr"
"Stoke-on-Trent","Purecleanplus","07766 546647","282 Weston Rd","http://www.purecleanplus.co.uk/"
"Stoke-on-Trent","versaCLEAN Window Cleaning","07441 472168","231 Congleton Rd","http://www.versa-clean.co.uk/"
"Stoke-on-Trent","Everclean windows","07825 426969","","http://www.evercleanwindows.co.uk/"
"Stoke-on-Trent","Hulme Anthony","07810 355798","2 Templeton Ave",""
"Stoke-on-Trent","Ian Window cleaner (sorry full)","07490 907900","234 Trent Valley Rd",""
"Stoke-on-Trent","Golden Monkey Window Cleaning","07435 679315","19 Burgundy Grove",""
"Stoke-on-Trent","Viking Window Cleaning","07305 952686","51 Eaton St",""
"Stoke-on-Trent","Corgi Cleaning Company","07871 942479","Dividy Rd","https://www.corgicleaningcompany.co.uk/"
"Stoke-on-Trent","Pro-wash Commercial Window Cleaners","07453 004700","4 Washerwall Ln","http://www.pro-wash.co.uk/"
"Stoke-on-Trent","Wash and Clean - Window Cleaning","07943 886392","7 Ramsey St",""
"Stoke-on-Trent","Kings Purewater Window Cleaning","07944 999557","","http://kings-windowcleaning.co.uk/"
"Stoke-on-Trent","Teddy’s window wash","07738 062720","Banbury Gardens",""
"Stoke-on-Trent","Ozzy's Window Cleaning Service","07581 667485","56 Church Rd",""
"Stoke-on-Trent","Clearview Window Cleaners","07803 050079","Black Ln",""
"Stoke-on-Trent","GutterGleam","07962 537073","Enterprise Centre, Unit 51, Shelton, Bedford St","http://www.guttergleamstoke.co.uk/"
"Stoke-on-Trent","Suttons exterior cleaning","07411 666540","The Moat","https://suttonsexteriorcleaning.co.uk/"
"Stoke-on-Trent","Simpson's Exterior Cleaning Services","07933 055837","54 Gloucester Rd","https://simpsonsexteriorcleaningservices.co.uk/"
"Stoke-on-Trent","Ultra Clean Exteriors","07876 645746","17 Blount's Dr",""
"Stoke-on-Trent","First 4 Cleaning Services","07503 079350","18 Youlgreave Ave","https://first4cleaning.co.uk/"
"Stoke-on-Trent","EH Window Cleaning","07985 683233","23 Tithe Barn Rd",""
"Stoke-on-Trent","TLC External Cleaning","07980 910201","10 Barmouth Cl","http://www.tlcexternalcleaning.co.uk/"
"Stoke-on-Trent","Pure and Clean","07947 023141","2 The Crescent","http://www.pure-and-clean.org.uk/"
"Stoke-on-Trent","Duck Window Cleaning","07395 324508","317a Hartshill Rd",""
"Stoke-on-Trent","Potteries Window Cleaning","07807 455249","8 Moorland Ave",""
"Stoke-on-Trent","Instantly Brighter Window Cleaning","07534 581544","Unit 1, Phase1, Astonfields Industrial Estate, Carver Rd","http://www.instantlybrighter.co.uk/"
"Stoke-on-Trent","A H Window Cleaning Ltd","07849 634582","Unit 21, Carlow Place, Wolseley Business Centre","http://www.ahwindowcleaning.co.uk/"
